date,product_id,stock_on_hand
2023-05-28,PROD_0028,50
2023-05-28,PROD_0029,0
2023-05-28,PROD_0030,10
2023-05-28,PROD_0031,11
2023-05-28,PROD_0032,64
2023-05-28,PROD_0033,49
2023-05-28,PROD_0034,17
2023-05-28,PROD_0035,83
2023-05-28,PROD_0036,13
2023-05-28,PROD_0037,100
2023-05-28,PROD_0038,35
2023-05-28,PROD_0039,37
2023-05-28,PROD_0040,44
2023-05-28,PROD_0041,77
2023-05-28,PROD_0042,41
2023-05-28,PROD_0043,30
2023-05-28,PROD_0044,35
2023-05-28,PROD_0045,60
2023-05-28,PROD_0046,97
2023-05-28,PROD_0047,75
2023-05-28,PROD_0048,57
2023-05-28,PROD_0049,53
2023-05-28,PROD_0050,46
2023-05-29,PROD_0001,41
2023-05-29,PROD_0002,28
2023-05-29,PROD_0003,32
2023-05-29,PROD_0004,95
2023-05-29,PROD_0005,45
2023-05-29,PROD_0006,95
2023-05-29,PROD_0007,9
2023-05-29,PROD_0008,42
2023-05-29,PROD_0009,95
2023-05-29,PROD_0010,37
2023-05-29,PROD_0011,75
2023-05-29,PROD_0012,6
2023-05-29,PROD_0013,62
2023-05-29,PROD_0014,98
2023-05-29,PROD_0015,20
2023-05-29,PROD_0016,75
2023-05-29,PROD_0017,22
2023-05-29,PROD_0018,72
2023-05-29,PROD_0019,54
2023-05-29,PROD_0020,20
2023-05-29,PROD_0021,79
2023-05-29,PROD_0022,32
2023-05-29,PROD_0023,74
2023-05-29,PROD_0024,72
2023-05-29,PROD_0025,18
2023-05-29,PROD_0026,28
2023-05-29,PROD_0027,43
2023-05-29,PROD_0028,56
2023-05-29,PROD_0029,0
2023-05-29,PROD_0030,97
2023-05-29,PROD_0031,73
2023-05-29,PROD_0032,16
2023-05-29,PROD_0033,53
2023-05-29,PROD_0034,40
2023-05-29,PROD_0035,40
2023-05-29,PROD_0036,88
2023-05-29,PROD_0037,8
2023-05-29,PROD_0038,25
2023-05-29,PROD_0039,77
2023-05-29,PROD_0040,48
2023-05-29,PROD_0041,42
2023-05-29,PROD_0042,36
2023-05-29,PROD_0043,39
2023-05-29,PROD_0044,55
2023-05-29,PROD_0045,2
2023-05-29,PROD_0046,65
2023-05-29,PROD_0047,2
2023-05-29,PROD_0048,31
2023-05-29,PROD_0049,52
2023-05-29,PROD_0050,67
2023-05-30,PROD_0001,67
2023-05-30,PROD_0002,57
2023-05-30,PROD_0003,22
2023-05-30,PROD_0004,44
2023-05-30,PROD_0005,24
2023-05-30,PROD_0006,88
2023-05-30,PROD_0007,36
2023-05-30,PROD_0008,78
2023-05-30,PROD_0009,10
2023-05-30,PROD_0010,49
2023-05-30,PROD_0011,0
2023-05-30,PROD_0012,94
2023-05-30,PROD_0013,29
2023-05-30,PROD_0014,47
2023-05-30,PROD_0015,11
2023-05-30,PROD_0016,38
2023-05-30,PROD_0017,83
2023-05-30,PROD_0018,55
2023-05-30,PROD_0019,23
2023-05-30,PROD_0020,80
2023-05-30,PROD_0021,25
2023-05-30,PROD_0022,60
2023-05-30,PROD_0023,69
2023-05-30,PROD_0024,0
2023-05-30,PROD_0025,8
2023-05-30,PROD_0026,0
2023-05-30,PROD_0027,53
2023-05-30,PROD_0028,92
2023-05-30,PROD_0029,63
2023-05-30,PROD_0030,100
2023-05-30,PROD_0031,30
2023-05-30,PROD_0032,43
2023-05-30,PROD_0033,58
2023-05-30,PROD_0034,45
2023-05-30,PROD_0035,42
2023-05-30,PROD_0036,7
2023-05-30,PROD_0037,64
2023-05-30,PROD_0038,42
2023-05-30,PROD_0039,89
2023-05-30,PROD_0040,45
2023-05-30,PROD_0041,92
2023-05-30,PROD_0042,6
2023-05-30,PROD_0043,79
2023-05-30,PROD_0044,40
2023-05-30,PROD_0045,30
2023-05-30,PROD_0046,68
2023-05-30,PROD_0047,96
2023-05-30,PROD_0048,88
2023-05-30,PROD_0049,83
2023-05-30,PROD_0050,10
2023-05-31,PROD_0001,86
2023-05-31,PROD_0002,8
2023-05-31,PROD_0003,83
2023-05-31,PROD_0004,43
2023-05-31,PROD_0005,3
2023-05-31,PROD_0006,18
2023-05-31,PROD_0007,2
2023-05-31,PROD_0008,54
2023-05-31,PROD_0009,0
2023-05-31,PROD_0010,91
2023-05-31,PROD_0011,80
2023-05-31,PROD_0012,95
2023-05-31,PROD_0013,39
2023-05-31,PROD_0014,61
2023-05-31,PROD_0015,13
2023-05-31,PROD_0016,53
2023-05-31,PROD_0017,71
2023-05-31,PROD_0018,94
2023-05-31,PROD_0019,84
2023-05-31,PROD_0020,89
2023-05-31,PROD_0021,74
2023-05-31,PROD_0022,6
2023-05-31,PROD_0023,36
2023-05-31,PROD_0024,72
2023-05-31,PROD_0025,61
2023-05-31,PROD_0026,44
2023-05-31,PROD_0027,4
2023-05-31,PROD_0028,94
2023-05-31,PROD_0029,46
2023-05-31,PROD_0030,26
2023-05-31,PROD_0031,98
2023-05-31,PROD_0032,47
2023-05-31,PROD_0033,68
2023-05-31,PROD_0034,98
2023-05-31,PROD_0035,10
2023-05-31,PROD_0036,91
2023-05-31,PROD_0037,38
2023-05-31,PROD_0038,45
2023-05-31,PROD_0039,49
2023-05-31,PROD_0040,42
2023-05-31,PROD_0041,8
2023-05-31,PROD_0042,89
2023-05-31,PROD_0043,40
2023-05-31,PROD_0044,50
2023-05-31,PROD_0045,37
2023-05-31,PROD_0046,55
2023-05-31,PROD_0047,41
2023-05-31,PROD_0048,74
2023-05-31,PROD_0049,0
2023-05-31,PROD_0050,47
2023-06-01,PROD_0001,19
2023-06-01,PROD_0002,94
2023-06-01,PROD_0003,63
2023-06-01,PROD_0004,42
2023-06-01,PROD_0005,1
2023-06-01,PROD_0006,64
2023-06-01,PROD_0007,97
2023-06-01,PROD_0008,87
2023-06-01,PROD_0009,5
2023-06-01,PROD_0010,87
2023-06-01,PROD_0011,57
2023-06-01,PROD_0012,95
2023-06-01,PROD_0013,86
2023-06-01,PROD_0014,54
2023-06-01,PROD_0015,97
2023-06-01,PROD_0016,43
2023-06-01,PROD_0017,95
2023-06-01,PROD_0018,64
2023-06-01,PROD_0019,7
2023-06-01,PROD_0020,39
2023-06-01,PROD_0021,59
2023-06-01,PROD_0022,91
2023-06-01,PROD_0023,0
2023-06-01,PROD_0024,30
2023-06-01,PROD_0025,54
2023-06-01,PROD_0026,0
2023-06-01,PROD_0027,52
2023-06-01,PROD_0028,84
2023-06-01,PROD_0029,95
2023-06-01,PROD_0030,79
2023-06-01,PROD_0031,87
2023-06-01,PROD_0032,49
2023-06-01,PROD_0033,44
2023-06-01,PROD_0034,22
2023-06-01,PROD_0035,36
2023-06-01,PROD_0036,91
2023-06-01,PROD_0037,85
2023-06-01,PROD_0038,16
2023-06-01,PROD_0039,96
2023-06-01,PROD_0040,87
2023-06-01,PROD_0041,43
2023-06-01,PROD_0042,45
2023-06-01,PROD_0043,54
2023-06-01,PROD_0044,50
2023-06-01,PROD_0045,65
2023-06-01,PROD_0046,45
2023-06-01,PROD_0047,14
2023-06-01,PROD_0048,46
2023-06-01,PROD_0049,86
2023-06-01,PROD_0050,53
2023-06-02,PROD_0001,74
2023-06-02,PROD_0002,5
2023-06-02,PROD_0003,53
2023-06-02,PROD_0004,30
2023-06-02,PROD_0005,52
2023-06-02,PROD_0006,43
2023-06-02,PROD_0007,47
2023-06-02,PROD_0008,89
2023-06-02,PROD_0009,9
2023-06-02,PROD_0010,75
2023-06-02,PROD_0011,24
2023-06-02,PROD_0012,33
2023-06-02,PROD_0013,9
2023-06-02,PROD_0014,47
2023-06-02,PROD_0015,51
2023-06-02,PROD_0016,16
2023-06-02,PROD_0017,18
2023-06-02,PROD_0018,54
2023-06-02,PROD_0019,57
2023-06-02,PROD_0020,39
2023-06-02,PROD_0021,97
2023-06-02,PROD_0022,49
2023-06-02,PROD_0023,70
2023-06-02,PROD_0024,61
2023-06-02,PROD_0025,64
2023-06-02,PROD_0026,52
2023-06-02,PROD_0027,10
2023-06-02,PROD_0028,28
2023-06-02,PROD_0029,20
2023-06-02,PROD_0030,6
2023-06-02,PROD_0031,26
2023-06-02,PROD_0032,23
2023-06-02,PROD_0033,44
2023-06-02,PROD_0034,93
2023-06-02,PROD_0035,32
2023-06-02,PROD_0036,0
2023-06-02,PROD_0037,17
2023-06-02,PROD_0038,51
2023-06-02,PROD_0039,91
2023-06-02,PROD_0040,14
2023-06-02,PROD_0041,26
2023-06-02,PROD_0042,96
2023-06-02,PROD_0043,73
2023-06-02,PROD_0044,54
2023-06-02,PROD_0045,87
2023-06-02,PROD_0046,67
2023-06-02,PROD_0047,44
2023-06-02,PROD_0048,49
2023-06-02,PROD_0049,0
2023-06-02,PROD_0050,22
2023-06-03,PROD_0001,52
2023-06-03,PROD_0002,53
2023-06-03,PROD_0003,82
2023-06-03,PROD_0004,62
2023-06-03,PROD_0005,50
2023-06-03,PROD_0006,37
2023-06-03,PROD_0007,77
2023-06-03,PROD_0008,8
2023-06-03,PROD_0009,0
2023-06-03,PROD_0010,1
2023-06-03,PROD_0011,90
2023-06-03,PROD_0012,0
2023-06-03,PROD_0013,20
2023-06-03,PROD_0014,2
2023-06-03,PROD_0015,16
2023-06-03,PROD_0016,67
2023-06-03,PROD_0017,56
2023-06-03,PROD_0018,88
2023-06-03,PROD_0019,26
2023-06-03,PROD_0020,41
2023-06-03,PROD_0021,92
2023-06-03,PROD_0022,43
2023-06-03,PROD_0023,10
2023-06-03,PROD_0024,65
2023-06-03,PROD_0025,19
2023-06-03,PROD_0026,0
2023-06-03,PROD_0027,69
2023-06-03,PROD_0028,0
2023-06-03,PROD_0029,86
2023-06-03,PROD_0030,74
2023-06-03,PROD_0031,85
2023-06-03,PROD_0032,17
2023-06-03,PROD_0033,71
2023-06-03,PROD_0034,83
2023-06-03,PROD_0035,8
2023-06-03,PROD_0036,12
2023-06-03,PROD_0037,20
2023-06-03,PROD_0038,10
2023-06-03,PROD_0039,77
2023-06-03,PROD_0040,0
2023-06-03,PROD_0041,81
2023-06-03,PROD_0042,49
2023-06-03,PROD_0043,50
2023-06-03,PROD_0044,78
2023-06-03,PROD_0045,22
2023-06-03,PROD_0046,83
2023-06-03,PROD_0047,53
2023-06-03,PROD_0048,41
2023-06-03,PROD_0049,35
2023-06-03,PROD_0050,24
2023-06-04,PROD_0001,87
2023-06-04,PROD_0002,6
2023-06-04,PROD_0003,85
2023-06-04,PROD_0004,35
2023-06-04,PROD_0005,3
2023-06-04,PROD_0006,62
2023-06-04,PROD_0007,44
2023-06-04,PROD_0008,25
2023-06-04,PROD_0009,13
2023-06-04,PROD_0010,19
2023-06-04,PROD_0011,94
2023-06-04,PROD_0012,88
2023-06-04,PROD_0013,88
2023-06-04,PROD_0014,57
2023-06-04,PROD_0015,74
2023-06-04,PROD_0016,6
2023-06-04,PROD_0017,100
2023-06-04,PROD_0018,6
2023-06-04,PROD_0019,64
2023-06-04,PROD_0020,7
2023-06-04,PROD_0021,8
2023-06-04,PROD_0022,98
2023-06-04,PROD_0023,19
2023-06-04,PROD_0024,79
2023-06-04,PROD_0025,69
2023-06-04,PROD_0026,64
2023-06-04,PROD_0027,92
2023-06-04,PROD_0028,64
2023-06-04,PROD_0029,64
2023-06-04,PROD_0030,0
2023-06-04,PROD_0031,9
2023-06-04,PROD_0032,35
2023-06-04,PROD_0033,56
2023-06-04,PROD_0034,34
2023-06-04,PROD_0035,31
2023-06-04,PROD_0036,10
2023-06-04,PROD_0037,45
2023-06-04,PROD_0038,44
2023-06-04,PROD_0039,21
2023-06-04,PROD_0040,90
2023-06-04,PROD_0041,96
2023-06-04,PROD_0042,72
2023-06-04,PROD_0043,84
2023-06-04,PROD_0044,72
2023-06-04,PROD_0045,3
2023-06-04,PROD_0046,16
2023-06-04,PROD_0047,71
2023-06-04,PROD_0048,74
2023-06-04,PROD_0049,24
2023-06-04,PROD_0050,95
2023-06-05,PROD_0001,94
2023-06-05,PROD_0002,58
2023-06-05,PROD_0003,52
2023-06-05,PROD_0004,9
2023-06-05,PROD_0005,30
2023-06-05,PROD_0006,68
2023-06-05,PROD_0007,43
2023-06-05,PROD_0008,2
2023-06-05,PROD_0009,4
2023-06-05,PROD_0010,74
2023-06-05,PROD_0011,89
2023-06-05,PROD_0012,44
2023-06-05,PROD_0013,95
2023-06-05,PROD_0014,24
2023-06-05,PROD_0015,26
2023-06-05,PROD_0016,83
2023-06-05,PROD_0017,100
2023-06-05,PROD_0018,96
2023-06-05,PROD_0019,24
2023-06-05,PROD_0020,1
2023-06-05,PROD_0021,74
2023-06-05,PROD_0022,11
2023-06-05,PROD_0023,58
2023-06-05,PROD_0024,0
2023-06-05,PROD_0025,71
2023-06-05,PROD_0026,85
2023-06-05,PROD_0027,4
2023-06-05,PROD_0028,63
2023-06-05,PROD_0029,56
2023-06-05,PROD_0030,85
2023-06-05,PROD_0031,28
2023-06-05,PROD_0032,91
2023-06-05,PROD_0033,70
2023-06-05,PROD_0034,8
2023-06-05,PROD_0035,97
2023-06-05,PROD_0036,79
2023-06-05,PROD_0037,61
2023-06-05,PROD_0038,28
2023-06-05,PROD_0039,2
2023-06-05,PROD_0040,56
2023-06-05,PROD_0041,99
2023-06-05,PROD_0042,28
2023-06-05,PROD_0043,48
2023-06-05,PROD_0044,61
2023-06-05,PROD_0045,0
2023-06-05,PROD_0046,74
2023-06-05,PROD_0047,0
2023-06-05,PROD_0048,84
2023-06-05,PROD_0049,62
2023-06-05,PROD_0050,24
2023-06-06,PROD_0001,62
2023-06-06,PROD_0002,40
2023-06-06,PROD_0003,57
2023-06-06,PROD_0004,31
2023-06-06,PROD_0005,32
2023-06-06,PROD_0006,0
2023-06-06,PROD_0007,95
2023-06-06,PROD_0008,34
2023-06-06,PROD_0009,70
2023-06-06,PROD_0010,63
2023-06-06,PROD_0011,30
2023-06-06,PROD_0012,6
2023-06-06,PROD_0013,66
2023-06-06,PROD_0014,54
2023-06-06,PROD_0015,7
2023-06-06,PROD_0016,42
2023-06-06,PROD_0017,12
2023-06-06,PROD_0018,75
2023-06-06,PROD_0019,54
2023-06-06,PROD_0020,53
2023-06-06,PROD_0021,34
2023-06-06,PROD_0022,99
2023-06-06,PROD_0023,6
2023-06-06,PROD_0024,72
2023-06-06,PROD_0025,6
2023-06-06,PROD_0026,11
2023-06-06,PROD_0027,49
2023-06-06,PROD_0028,40
2023-06-06,PROD_0029,59
2023-06-06,PROD_0030,1
2023-06-06,PROD_0031,0
2023-06-06,PROD_0032,74
2023-06-06,PROD_0033,4
2023-06-06,PROD_0034,66
2023-06-06,PROD_0035,40
2023-06-06,PROD_0036,56
2023-06-06,PROD_0037,90
2023-06-06,PROD_0038,39
2023-06-06,PROD_0039,36
2023-06-06,PROD_0040,51
2023-06-06,PROD_0041,29
2023-06-06,PROD_0042,81
2023-06-06,PROD_0043,70
2023-06-06,PROD_0044,13
2023-06-06,PROD_0045,73
2023-06-06,PROD_0046,73
2023-06-06,PROD_0047,8
2023-06-06,PROD_0048,18
2023-06-06,PROD_0049,1
2023-06-06,PROD_0050,16
2023-06-07,PROD_0001,69
2023-06-07,PROD_0002,83
2023-06-07,PROD_0003,22
2023-06-07,PROD_0004,8
2023-06-07,PROD_0005,74
2023-06-07,PROD_0006,25
2023-06-07,PROD_0007,76
2023-06-07,PROD_0008,95
2023-06-07,PROD_0009,0
2023-06-07,PROD_0010,84
2023-06-07,PROD_0011,8
2023-06-07,PROD_0012,40
2023-06-07,PROD_0013,79
2023-06-07,PROD_0014,75
2023-06-07,PROD_0015,0
2023-06-07,PROD_0016,97
2023-06-07,PROD_0017,31
2023-06-07,PROD_0018,90
2023-06-07,PROD_0019,53
2023-06-07,PROD_0020,49
2023-06-07,PROD_0021,4
2023-06-07,PROD_0022,49
2023-06-07,PROD_0023,93
2023-06-07,PROD_0024,40
2023-06-07,PROD_0025,9
2023-06-07,PROD_0026,99
2023-06-07,PROD_0027,39
2023-06-07,PROD_0028,0
2023-06-07,PROD_0029,78
2023-06-07,PROD_0030,60
2023-06-07,PROD_0031,68
2023-06-07,PROD_0032,37
2023-06-07,PROD_0033,83
2023-06-07,PROD_0034,67
2023-06-07,PROD_0035,25
2023-06-07,PROD_0036,20
2023-06-07,PROD_0037,72
2023-06-07,PROD_0038,81
2023-06-07,PROD_0039,87
2023-06-07,PROD_0040,90
2023-06-07,PROD_0041,0
2023-06-07,PROD_0042,48
2023-06-07,PROD_0043,21
2023-06-07,PROD_0044,60
2023-06-07,PROD_0045,39
2023-06-07,PROD_0046,70
2023-06-07,PROD_0047,28
2023-06-07,PROD_0048,13
2023-06-07,PROD_0049,60
2023-06-07,PROD_0050,7
2023-06-08,PROD_0001,57
2023-06-08,PROD_0002,57
2023-06-08,PROD_0003,75
2023-06-08,PROD_0004,90
2023-06-08,PROD_0005,85
2023-06-08,PROD_0006,77
2023-06-08,PROD_0007,4
2023-06-08,PROD_0008,7
2023-06-08,PROD_0009,67
2023-06-08,PROD_0010,56
2023-06-08,PROD_0011,56
2023-06-08,PROD_0012,45
2023-06-08,PROD_0013,96
2023-06-08,PROD_0014,30
2023-06-08,PROD_0015,1
2023-06-08,PROD_0016,1
2023-06-08,PROD_0017,62
2023-06-08,PROD_0018,14
2023-06-08,PROD_0019,82
2023-06-08,PROD_0020,97
2023-06-08,PROD_0021,84
2023-06-08,PROD_0022,48
2023-06-08,PROD_0023,96
2023-06-08,PROD_0024,8
2023-06-08,PROD_0025,51
2023-06-08,PROD_0026,53
2023-06-08,PROD_0027,33
2023-06-08,PROD_0028,12
2023-06-08,PROD_0029,39
2023-06-08,PROD_0030,57
2023-06-08,PROD_0031,22
2023-06-08,PROD_0032,92
2023-06-08,PROD_0033,38
2023-06-08,PROD_0034,66
2023-06-08,PROD_0035,41
2023-06-08,PROD_0036,53
2023-06-08,PROD_0037,77
2023-06-08,PROD_0038,6
2023-06-08,PROD_0039,66
2023-06-08,PROD_0040,13
2023-06-08,PROD_0041,13
2023-06-08,PROD_0042,40
2023-06-08,PROD_0043,60
2023-06-08,PROD_0044,100
2023-06-08,PROD_0045,44
2023-06-08,PROD_0046,58
2023-06-08,PROD_0047,94
2023-06-08,PROD_0048,4
2023-06-08,PROD_0049,7
2023-06-08,PROD_0050,96
2023-06-09,PROD_0001,68
2023-06-09,PROD_0002,0
2023-06-09,PROD_0003,25
2023-06-09,PROD_0004,26
2023-06-09,PROD_0005,74
2023-06-09,PROD_0006,55
2023-06-09,PROD_0007,7
2023-06-09,PROD_0008,62
2023-06-09,PROD_0009,54
2023-06-09,PROD_0010,80
2023-06-09,PROD_0011,95
2023-06-09,PROD_0012,48
2023-06-09,PROD_0013,30
2023-06-09,PROD_0014,99
2023-06-09,PROD_0015,19
2023-06-09,PROD_0016,79
2023-06-09,PROD_0017,46
2023-06-09,PROD_0018,98
2023-06-09,PROD_0019,6
2023-06-09,PROD_0020,40
2023-06-09,PROD_0021,43
2023-06-09,PROD_0022,67
2023-06-09,PROD_0023,81
2023-06-09,PROD_0024,24
2023-06-09,PROD_0025,0
2023-06-09,PROD_0026,25
2023-06-09,PROD_0027,34
2023-06-09,PROD_0028,94
2023-06-09,PROD_0029,18
2023-06-09,PROD_0030,48
2023-06-09,PROD_0031,67
2023-06-09,PROD_0032,49
2023-06-09,PROD_0033,91
2023-06-09,PROD_0034,65
2023-06-09,PROD_0035,48
2023-06-09,PROD_0036,59
2023-06-09,PROD_0037,32
2023-06-09,PROD_0038,92
2023-06-09,PROD_0039,27
2023-06-09,PROD_0040,3
2023-06-09,PROD_0041,71
2023-06-09,PROD_0042,35
2023-06-09,PROD_0043,96
2023-06-09,PROD_0044,88
2023-06-09,PROD_0045,67
2023-06-09,PROD_0046,24
2023-06-09,PROD_0047,78
2023-06-09,PROD_0048,92
2023-06-09,PROD_0049,35
2023-06-09,PROD_0050,91
2023-06-10,PROD_0001,89
2023-06-10,PROD_0002,65
2023-06-10,PROD_0003,0
2023-06-10,PROD_0004,97
2023-06-10,PROD_0005,50
2023-06-10,PROD_0006,30
2023-06-10,PROD_0007,32
2023-06-10,PROD_0008,12
2023-06-10,PROD_0009,46
2023-06-10,PROD_0010,47
2023-06-10,PROD_0011,69
2023-06-10,PROD_0012,40
2023-06-10,PROD_0013,67
2023-06-10,PROD_0014,30
2023-06-10,PROD_0015,98
2023-06-10,PROD_0016,0
2023-06-10,PROD_0017,44
2023-06-10,PROD_0018,3
2023-06-10,PROD_0019,20
2023-06-10,PROD_0020,55
2023-06-10,PROD_0021,41
2023-06-10,PROD_0022,78
2023-06-10,PROD_0023,0
2023-06-10,PROD_0024,74
2023-06-10,PROD_0025,69
2023-06-10,PROD_0026,46
2023-06-10,PROD_0027,54
2023-06-10,PROD_0028,64
2023-06-10,PROD_0029,55
2023-06-10,PROD_0030,11
2023-06-10,PROD_0031,99
2023-06-10,PROD_0032,46
2023-06-10,PROD_0033,53
2023-06-10,PROD_0034,69
2023-06-10,PROD_0035,68
2023-06-10,PROD_0036,37
2023-06-10,PROD_0037,26
2023-06-10,PROD_0038,49
2023-06-10,PROD_0039,87
2023-06-10,PROD_0040,68
2023-06-10,PROD_0041,2
2023-06-10,PROD_0042,46
2023-06-10,PROD_0043,22
2023-06-10,PROD_0044,83
2023-06-10,PROD_0045,50
2023-06-10,PROD_0046,85
2023-06-10,PROD_0047,26
2023-06-10,PROD_0048,25
2023-06-10,PROD_0049,70
2023-06-10,PROD_0050,5
2023-06-11,PROD_0001,20
2023-06-11,PROD_0002,19
2023-06-11,PROD_0003,1
2023-06-11,PROD_0004,26
2023-06-11,PROD_0005,51
2023-06-11,PROD_0006,6
2023-06-11,PROD_0007,36
2023-06-11,PROD_0008,85
2023-06-11,PROD_0009,73
2023-06-11,PROD_0010,11
2023-06-11,PROD_0011,30
2023-06-11,PROD_0012,83
2023-06-11,PROD_0013,87
2023-06-11,PROD_0014,0
2023-06-11,PROD_0015,7
2023-06-11,PROD_0016,88
2023-06-11,PROD_0017,52
2023-06-11,PROD_0018,48
2023-06-11,PROD_0019,96
2023-06-11,PROD_0020,67
2023-06-11,PROD_0021,40
2023-06-11,PROD_0022,37
2023-06-11,PROD_0023,68
2023-06-11,PROD_0024,58
2023-06-11,PROD_0025,48
2023-06-11,PROD_0026,73
2023-06-11,PROD_0027,97
2023-06-11,PROD_0028,81
2023-06-11,PROD_0029,0
2023-06-11,PROD_0030,54
2023-06-11,PROD_0031,48
2023-06-11,PROD_0032,99
2023-06-11,PROD_0033,5
2023-06-11,PROD_0034,7
2023-06-11,PROD_0035,49
2023-06-11,PROD_0036,37
2023-06-11,PROD_0037,2
2023-06-11,PROD_0038,56
2023-06-11,PROD_0039,84
2023-06-11,PROD_0040,65
2023-06-11,PROD_0041,79
2023-06-11,PROD_0042,92
2023-06-11,PROD_0043,17
2023-06-11,PROD_0044,35
2023-06-11,PROD_0045,3
2023-06-11,PROD_0046,80
2023-06-11,PROD_0047,69
2023-06-11,PROD_0048,60
2023-06-11,PROD_0049,28
2023-06-11,PROD_0050,18
2023-06-12,PROD_0001,55
2023-06-12,PROD_0002,22
2023-06-12,PROD_0003,35
2023-06-12,PROD_0004,27
2023-06-12,PROD_0005,73
2023-06-12,PROD_0006,34
2023-06-12,PROD_0007,1
2023-06-12,PROD_0008,8
2023-06-12,PROD_0009,1
2023-06-12,PROD_0010,96
2023-06-12,PROD_0011,66
2023-06-12,PROD_0012,21
2023-06-12,PROD_0013,84
2023-06-12,PROD_0014,0
2023-06-12,PROD_0015,95
2023-06-12,PROD_0016,0
2023-06-12,PROD_0017,56
2023-06-12,PROD_0018,69
2023-06-12,PROD_0019,28
2023-06-12,PROD_0020,99
2023-06-12,PROD_0021,97
2023-06-12,PROD_0022,58
2023-06-12,PROD_0023,40
2023-06-12,PROD_0024,94
2023-06-12,PROD_0025,21
2023-06-12,PROD_0026,70
2023-06-12,PROD_0027,37
2023-06-12,PROD_0028,74
2023-06-12,PROD_0029,0
2023-06-12,PROD_0030,23
2023-06-12,PROD_0031,85
2023-06-12,PROD_0032,9
2023-06-12,PROD_0033,83
2023-06-12,PROD_0034,65
2023-06-12,PROD_0035,87
2023-06-12,PROD_0036,14
2023-06-12,PROD_0037,50
2023-06-12,PROD_0038,15
2023-06-12,PROD_0039,20
2023-06-12,PROD_0040,55
2023-06-12,PROD_0041,5
2023-06-12,PROD_0042,97
2023-06-12,PROD_0043,94
2023-06-12,PROD_0044,91
2023-06-12,PROD_0045,95
2023-06-12,PROD_0046,8
2023-06-12,PROD_0047,76
2023-06-12,PROD_0048,6
2023-06-12,PROD_0049,88
2023-06-12,PROD_0050,46
2023-06-13,PROD_0001,0
2023-06-13,PROD_0002,62
2023-06-13,PROD_0003,50
2023-06-13,PROD_0004,100
2023-06-13,PROD_0005,71
2023-06-13,PROD_0006,36
2023-06-13,PROD_0007,97
2023-06-13,PROD_0008,86
2023-06-13,PROD_0009,61
2023-06-13,PROD_0010,45
2023-06-13,PROD_0011,76
2023-06-13,PROD_0012,34
2023-06-13,PROD_0013,93
2023-06-13,PROD_0014,45
2023-06-13,PROD_0015,2
2023-06-13,PROD_0016,3
2023-06-13,PROD_0017,81
2023-06-13,PROD_0018,12
2023-06-13,PROD_0019,52
2023-06-13,PROD_0020,16
2023-06-13,PROD_0021,5
2023-06-13,PROD_0022,2
2023-06-13,PROD_0023,7
2023-06-13,PROD_0024,34
2023-06-13,PROD_0025,65
2023-06-13,PROD_0026,84
2023-06-13,PROD_0027,74
2023-06-13,PROD_0028,0
2023-06-13,PROD_0029,71
2023-06-13,PROD_0030,27
2023-06-13,PROD_0031,21
2023-06-13,PROD_0032,78
2023-06-13,PROD_0033,32
2023-06-13,PROD_0034,60
2023-06-13,PROD_0035,29
2023-06-13,PROD_0036,88
2023-06-13,PROD_0037,15
2023-06-13,PROD_0038,32
2023-06-13,PROD_0039,1
2023-06-13,PROD_0040,0
2023-06-13,PROD_0041,45
2023-06-13,PROD_0042,86
2023-06-13,PROD_0043,88
2023-06-13,PROD_0044,67
2023-06-13,PROD_0045,86
2023-06-13,PROD_0046,96
2023-06-13,PROD_0047,37
2023-06-13,PROD_0048,76
2023-06-13,PROD_0049,48
2023-06-13,PROD_0050,56
2023-06-14,PROD_0001,50
2023-06-14,PROD_0002,7
2023-06-14,PROD_0003,60
2023-06-14,PROD_0004,18
2023-06-14,PROD_0005,0
2023-06-14,PROD_0006,0
2023-06-14,PROD_0007,66
2023-06-14,PROD_0008,64
2023-06-14,PROD_0009,45
2023-06-14,PROD_0010,16
2023-06-14,PROD_0011,86
2023-06-14,PROD_0012,80
2023-06-14,PROD_0013,39
2023-06-14,PROD_0014,31
2023-06-14,PROD_0015,14
2023-06-14,PROD_0016,17
2023-06-14,PROD_0017,99
2023-06-14,PROD_0018,61
2023-06-14,PROD_0019,47
2023-06-14,PROD_0020,55
2023-06-14,PROD_0021,37
2023-06-14,PROD_0022,6
2023-06-14,PROD_0023,94
2023-06-14,PROD_0024,25
2023-06-14,PROD_0025,66
2023-06-14,PROD_0026,40
2023-06-14,PROD_0027,82
2023-06-14,PROD_0028,31
2023-06-14,PROD_0029,62
2023-06-14,PROD_0030,34
2023-06-14,PROD_0031,65
2023-06-14,PROD_0032,78
2023-06-14,PROD_0033,26
2023-06-14,PROD_0034,97
2023-06-14,PROD_0035,30
2023-06-14,PROD_0036,17
2023-06-14,PROD_0037,50
2023-06-14,PROD_0038,0
2023-06-14,PROD_0039,44
2023-06-14,PROD_0040,76
2023-06-14,PROD_0041,59
2023-06-14,PROD_0042,37
2023-06-14,PROD_0043,3
2023-06-14,PROD_0044,32
2023-06-14,PROD_0045,77
2023-06-14,PROD_0046,92
2023-06-14,PROD_0047,42
2023-06-14,PROD_0048,62
2023-06-14,PROD_0049,83
2023-06-14,PROD_0050,59
2023-06-15,PROD_0001,0
