date,product_id,quantity,revenue,profit,stock_on_hand,product_name,category,cost_price,selling_price,supplier_id
2023-06-24,PROD_0035,3.0,2465.43,1143.7199999999998,85,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-06-24,PROD_0036,0.0,0.0,0.0,1,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-06-24,PROD_0037,4.0,2732.0,1257.48,1,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-06-24,PROD_0038,0.0,0.0,0.0,0,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-06-24,PROD_0039,3.0,796.44,376.80000000000007,45,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-06-24,PROD_0040,0.0,0.0,0.0,61,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-06-24,PROD_0041,0.0,0.0,0.0,34,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-06-24,PROD_0042,0.0,0.0,0.0,22,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-06-24,PROD_0043,4.0,201.36,35.880000000000024,86,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-06-24,PROD_0044,3.0,1079.16,184.1400000000001,37,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-06-24,PROD_0045,0.0,0.0,0.0,92,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-06-24,PROD_0046,3.0,1118.04,332.22,50,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-06-24,PROD_0047,1.0,487.75,213.52999999999997,90,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-06-24,PROD_0048,7.0,3091.13,1399.86,79,Books - Away,Books,241.61,441.59,SUP_007
2023-06-24,PROD_0049,2.0,194.2,81.75999999999999,66,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-06-24,PROD_0050,1.0,399.85,188.41000000000003,5,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-06-25,PROD_0001,4.0,323.48,113.08000000000001,44,Books - Surface,Books,52.6,80.87,SUP_001
2023-06-25,PROD_0002,0.0,0.0,0.0,15,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-06-25,PROD_0003,0.0,0.0,0.0,19,Books - Show,Books,107.43,184.77,SUP_009
2023-06-25,PROD_0004,7.0,1380.82,554.68,8,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-06-25,PROD_0005,0.0,0.0,0.0,27,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-06-25,PROD_0006,3.0,2111.4900000000002,674.4000000000003,32,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-06-25,PROD_0007,6.0,646.6800000000001,302.34000000000003,30,Toys - Win,Toys,57.39,107.78,SUP_010
2023-06-25,PROD_0008,0.0,0.0,0.0,55,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-06-25,PROD_0009,3.0,2194.86,734.3700000000001,86,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-06-25,PROD_0010,3.0,2117.2200000000003,867.99,61,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-06-25,PROD_0011,0.0,0.0,0.0,27,Books - Finally,Books,104.22,130.86,SUP_004
2023-06-25,PROD_0012,3.0,2785.4700000000003,1307.1900000000003,92,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-06-25,PROD_0013,1.0,249.81,103.6,16,Toys - Production,Toys,146.21,249.81,SUP_006
2023-06-25,PROD_0014,3.0,785.25,211.08000000000004,98,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-06-25,PROD_0015,1.0,412.4,103.92999999999995,61,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-06-25,PROD_0016,4.0,1339.56,393.52,26,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-06-25,PROD_0017,2.0,1294.98,604.0600000000001,1,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-06-25,PROD_0018,3.0,2283.0,1044.96,82,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-06-25,PROD_0019,8.0,655.28,315.8399999999999,76,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-06-25,PROD_0020,12.0,2191.56,821.28,0,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-06-25,PROD_0021,0.0,0.0,0.0,61,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-06-25,PROD_0022,4.0,925.48,370.52,87,Books - Answer,Books,138.74,231.37,SUP_010
2023-06-25,PROD_0023,0.0,0.0,0.0,65,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-06-25,PROD_0024,0.0,0.0,0.0,0,Books - Drive,Books,251.82,454.44,SUP_002
2023-06-25,PROD_0025,0.0,0.0,0.0,10,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-06-25,PROD_0026,0.0,0.0,0.0,73,Books - Figure,Books,41.13,61.91,SUP_008
2023-06-25,PROD_0027,0.0,0.0,0.0,61,Books - Base,Books,133.19,218.78,SUP_001
2023-06-25,PROD_0028,16.0,8970.24,3465.5999999999995,50,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-06-25,PROD_0029,5.0,500.4,177.10000000000002,90,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-06-25,PROD_0030,3.0,2721.9900000000002,1289.88,77,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-06-25,PROD_0031,3.0,1847.19,697.1100000000001,85,Books - Blood,Books,383.36,615.73,SUP_002
2023-06-25,PROD_0032,0.0,0.0,0.0,19,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-06-25,PROD_0033,0.0,0.0,0.0,95,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-06-25,PROD_0034,3.0,1448.4,537.96,15,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-06-25,PROD_0035,0.0,0.0,0.0,21,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-06-25,PROD_0036,0.0,0.0,0.0,29,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-06-25,PROD_0037,7.0,4781.0,2200.59,54,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-06-25,PROD_0038,12.0,1382.52,507.59999999999997,31,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-06-25,PROD_0039,0.0,0.0,0.0,94,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-06-25,PROD_0040,6.0,5035.620000000001,2244.6000000000004,19,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-06-25,PROD_0041,5.0,1785.2,757.6500000000001,25,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-06-25,PROD_0042,0.0,0.0,0.0,73,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-06-25,PROD_0043,8.0,402.72,71.76000000000005,18,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-06-25,PROD_0044,10.0,3597.2000000000003,613.8000000000004,41,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-06-25,PROD_0045,3.0,158.16,29.069999999999993,93,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-06-25,PROD_0046,3.0,1118.04,332.22,48,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-06-25,PROD_0047,0.0,0.0,0.0,40,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-06-25,PROD_0048,0.0,0.0,0.0,60,Books - Away,Books,241.61,441.59,SUP_007
2023-06-25,PROD_0049,0.0,0.0,0.0,97,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-06-25,PROD_0050,0.0,0.0,0.0,7,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-06-26,PROD_0001,0.0,0.0,0.0,22,Books - Surface,Books,52.6,80.87,SUP_001
2023-06-26,PROD_0002,0.0,0.0,0.0,28,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-06-26,PROD_0003,0.0,0.0,0.0,38,Books - Show,Books,107.43,184.77,SUP_009
2023-06-26,PROD_0004,0.0,0.0,0.0,49,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-06-26,PROD_0005,0.0,0.0,0.0,92,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-06-26,PROD_0006,6.0,4222.98,1348.8000000000006,86,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-06-26,PROD_0007,5.0,538.9000000000001,251.95000000000002,9,Toys - Win,Toys,57.39,107.78,SUP_010
2023-06-26,PROD_0008,0.0,0.0,0.0,48,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-06-26,PROD_0009,9.0,6584.58,2203.1099999999997,78,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-06-26,PROD_0010,0.0,0.0,0.0,100,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-06-26,PROD_0011,0.0,0.0,0.0,84,Books - Finally,Books,104.22,130.86,SUP_004
2023-06-26,PROD_0012,0.0,0.0,0.0,30,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-06-26,PROD_0013,0.0,0.0,0.0,73,Toys - Production,Toys,146.21,249.81,SUP_006
2023-06-26,PROD_0014,0.0,0.0,0.0,56,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-06-26,PROD_0015,0.0,0.0,0.0,89,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-06-26,PROD_0016,5.0,1674.4499999999998,491.89999999999986,28,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-06-26,PROD_0017,0.0,0.0,0.0,97,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-06-26,PROD_0018,1.0,761.0,348.32,0,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-06-26,PROD_0019,1.0,81.91,39.48,80,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-06-26,PROD_0020,3.0,547.89,205.32,43,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-06-26,PROD_0021,0.0,0.0,0.0,51,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-06-26,PROD_0022,5.0,1156.85,463.14999999999986,2,Books - Answer,Books,138.74,231.37,SUP_010
2023-06-26,PROD_0023,0.0,0.0,0.0,50,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-06-26,PROD_0024,0.0,0.0,0.0,18,Books - Drive,Books,251.82,454.44,SUP_002
2023-06-26,PROD_0025,4.0,2328.4,1058.6000000000001,15,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-06-26,PROD_0026,0.0,0.0,0.0,6,Books - Figure,Books,41.13,61.91,SUP_008
2023-06-26,PROD_0027,4.0,875.12,342.36,9,Books - Base,Books,133.19,218.78,SUP_001
2023-06-26,PROD_0028,4.0,2242.56,866.3999999999999,7,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-06-26,PROD_0029,0.0,0.0,0.0,59,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-06-26,PROD_0030,10.0,9073.300000000001,4299.6,91,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-06-26,PROD_0031,0.0,0.0,0.0,7,Books - Blood,Books,383.36,615.73,SUP_002
2023-06-26,PROD_0032,0.0,0.0,0.0,64,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-06-26,PROD_0033,6.0,1541.04,381.72,26,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-06-26,PROD_0034,4.0,1931.2,717.28,46,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-06-26,PROD_0035,7.0,5752.669999999999,2668.6799999999994,96,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-06-26,PROD_0036,3.0,219.03000000000003,103.89000000000001,88,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-06-26,PROD_0037,8.0,5464.0,2514.96,95,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-06-26,PROD_0038,0.0,0.0,0.0,85,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-06-26,PROD_0039,0.0,0.0,0.0,77,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-06-26,PROD_0040,3.0,2517.81,1122.3,20,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-06-26,PROD_0041,0.0,0.0,0.0,80,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-06-26,PROD_0042,0.0,0.0,0.0,97,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-06-26,PROD_0043,1.0,50.34,8.970000000000006,40,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-06-26,PROD_0044,0.0,0.0,0.0,69,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-06-26,PROD_0045,3.0,158.16,29.069999999999993,58,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-06-26,PROD_0046,0.0,0.0,0.0,7,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-06-26,PROD_0047,0.0,0.0,0.0,38,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-06-26,PROD_0048,0.0,0.0,0.0,74,Books - Away,Books,241.61,441.59,SUP_007
2023-06-26,PROD_0049,4.0,388.4,163.51999999999998,4,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-06-26,PROD_0050,4.0,1599.4,753.6400000000001,23,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-06-27,PROD_0001,2.0,161.74,56.540000000000006,77,Books - Surface,Books,52.6,80.87,SUP_001
2023-06-27,PROD_0002,5.0,939.55,353.9,97,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-06-27,PROD_0003,0.0,0.0,0.0,12,Books - Show,Books,107.43,184.77,SUP_009
2023-06-27,PROD_0004,1.0,197.26,79.24,90,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-06-27,PROD_0005,0.0,0.0,0.0,61,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-06-27,PROD_0006,0.0,0.0,0.0,0,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-06-27,PROD_0007,4.0,431.12,201.56,73,Toys - Win,Toys,57.39,107.78,SUP_010
2023-06-27,PROD_0008,10.0,7233.099999999999,3178.1999999999994,99,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-06-27,PROD_0009,2.0,1463.24,489.58000000000004,13,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-06-27,PROD_0010,1.0,705.74,289.33,16,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-06-27,PROD_0011,5.0,654.3000000000001,133.20000000000005,73,Books - Finally,Books,104.22,130.86,SUP_004
2023-06-27,PROD_0012,2.0,1856.98,871.46,33,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-06-27,PROD_0013,4.0,999.24,414.4,20,Toys - Production,Toys,146.21,249.81,SUP_006
2023-06-27,PROD_0014,0.0,0.0,0.0,55,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-06-27,PROD_0015,0.0,0.0,0.0,68,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-06-27,PROD_0016,7.0,2344.2299999999996,688.6599999999999,46,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-06-27,PROD_0017,5.0,3237.45,1510.1499999999999,10,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-06-27,PROD_0018,0.0,0.0,0.0,94,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-06-27,PROD_0019,1.0,81.91,39.48,8,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-06-27,PROD_0020,7.0,1278.4099999999999,479.08,22,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-06-27,PROD_0021,0.0,0.0,0.0,82,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-06-27,PROD_0022,1.0,231.37,92.63,92,Books - Answer,Books,138.74,231.37,SUP_010
2023-06-27,PROD_0023,0.0,0.0,0.0,52,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-06-27,PROD_0024,3.0,1363.32,607.8599999999999,60,Books - Drive,Books,251.82,454.44,SUP_002
2023-06-27,PROD_0025,0.0,0.0,0.0,46,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-06-27,PROD_0026,4.0,247.64,83.11999999999998,76,Books - Figure,Books,41.13,61.91,SUP_008
2023-06-27,PROD_0027,0.0,0.0,0.0,28,Books - Base,Books,133.19,218.78,SUP_001
2023-06-27,PROD_0028,0.0,0.0,0.0,46,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-06-27,PROD_0029,4.0,400.32,141.68,88,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-06-27,PROD_0030,4.0,3629.32,1719.8400000000001,71,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-06-27,PROD_0031,5.0,3078.65,1161.8500000000001,3,Books - Blood,Books,383.36,615.73,SUP_002
2023-06-27,PROD_0032,5.0,3392.3,1280.2000000000003,55,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-06-27,PROD_0033,0.0,0.0,0.0,100,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-06-27,PROD_0034,3.0,1448.4,537.96,98,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-06-27,PROD_0035,0.0,0.0,0.0,99,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-06-27,PROD_0036,4.0,292.04,138.52,22,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-06-27,PROD_0037,0.0,0.0,0.0,28,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-06-27,PROD_0038,4.0,460.84,169.2,45,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-06-27,PROD_0039,1.0,265.48,125.60000000000002,69,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-06-27,PROD_0040,0.0,0.0,0.0,67,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-06-27,PROD_0041,0.0,0.0,0.0,13,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-06-27,PROD_0042,0.0,0.0,0.0,24,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-06-27,PROD_0043,5.0,251.70000000000002,44.85000000000002,76,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-06-27,PROD_0044,11.0,3956.92,675.1800000000006,38,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-06-27,PROD_0045,5.0,263.6,48.44999999999999,20,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-06-27,PROD_0046,0.0,0.0,0.0,85,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-06-27,PROD_0047,1.0,487.75,213.52999999999997,94,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-06-27,PROD_0048,8.0,3532.72,1599.8399999999995,52,Books - Away,Books,241.61,441.59,SUP_007
2023-06-27,PROD_0049,0.0,0.0,0.0,46,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-06-27,PROD_0050,0.0,0.0,0.0,58,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-06-28,PROD_0001,5.0,404.35,141.35000000000002,66,Books - Surface,Books,52.6,80.87,SUP_001
2023-06-28,PROD_0002,5.0,939.55,353.90000000000003,97,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-06-28,PROD_0003,0.0,0.0,0.0,0,Books - Show,Books,107.43,184.77,SUP_009
2023-06-28,PROD_0004,0.0,0.0,0.0,70,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-06-28,PROD_0005,4.0,2073.4,665.0400000000002,92,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-06-28,PROD_0006,0.0,0.0,0.0,67,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-06-28,PROD_0007,2.0,215.56,100.78,69,Toys - Win,Toys,57.39,107.78,SUP_010
2023-06-28,PROD_0008,1.0,723.31,317.81999999999994,51,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-06-28,PROD_0009,0.0,0.0,0.0,44,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-06-28,PROD_0010,0.0,0.0,0.0,95,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-06-28,PROD_0011,3.0,392.58000000000004,79.92000000000007,69,Books - Finally,Books,104.22,130.86,SUP_004
2023-06-28,PROD_0012,0.0,0.0,0.0,1,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-06-28,PROD_0013,0.0,0.0,0.0,1,Toys - Production,Toys,146.21,249.81,SUP_006
2023-06-28,PROD_0014,3.0,785.25,211.08000000000004,71,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-06-28,PROD_0015,1.0,412.4,103.92999999999995,71,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-06-28,PROD_0016,0.0,0.0,0.0,53,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-06-28,PROD_0017,2.0,1294.98,604.0600000000001,62,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-06-28,PROD_0018,4.0,3044.0,1393.28,33,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-06-28,PROD_0019,0.0,0.0,0.0,55,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-06-28,PROD_0020,1.0,182.63,68.44,27,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-06-28,PROD_0021,2.0,390.66,111.08000000000004,98,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-06-28,PROD_0022,4.0,925.48,370.52,54,Books - Answer,Books,138.74,231.37,SUP_010
2023-06-28,PROD_0023,12.0,4492.320000000001,2243.76,49,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-06-28,PROD_0024,0.0,0.0,0.0,37,Books - Drive,Books,251.82,454.44,SUP_002
2023-06-28,PROD_0025,9.0,5238.9,2381.8500000000004,42,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-06-28,PROD_0026,1.0,61.91,20.779999999999994,28,Books - Figure,Books,41.13,61.91,SUP_008
2023-06-28,PROD_0027,0.0,0.0,0.0,56,Books - Base,Books,133.19,218.78,SUP_001
2023-06-28,PROD_0028,2.0,1121.28,433.19999999999993,95,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-06-28,PROD_0029,1.0,100.08,35.42,29,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-06-28,PROD_0030,5.0,4536.650000000001,2149.8,61,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-06-28,PROD_0031,0.0,0.0,0.0,18,Books - Blood,Books,383.36,615.73,SUP_002
2023-06-28,PROD_0032,4.0,2713.84,1024.16,88,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-06-28,PROD_0033,5.0,1284.1999999999998,318.0999999999998,21,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-06-28,PROD_0034,0.0,0.0,0.0,78,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-06-28,PROD_0035,0.0,0.0,0.0,44,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-06-28,PROD_0036,0.0,0.0,0.0,0,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-06-28,PROD_0037,9.0,6147.0,2829.33,37,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-06-28,PROD_0038,5.0,576.05,211.5,81,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-06-28,PROD_0039,2.0,530.96,251.20000000000005,36,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-06-28,PROD_0040,7.0,5874.889999999999,2618.7,6,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-06-28,PROD_0041,0.0,0.0,0.0,21,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-06-28,PROD_0042,11.0,7741.799999999999,2782.8899999999994,37,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-06-28,PROD_0043,1.0,50.34,8.970000000000006,0,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-06-28,PROD_0044,0.0,0.0,0.0,0,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-06-28,PROD_0045,3.0,158.16,29.069999999999993,16,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-06-28,PROD_0046,7.0,2608.76,775.1800000000001,3,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-06-28,PROD_0047,4.0,1951.0,854.1199999999999,82,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-06-28,PROD_0048,0.0,0.0,0.0,20,Books - Away,Books,241.61,441.59,SUP_007
2023-06-28,PROD_0049,4.0,388.4,163.51999999999998,34,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-06-28,PROD_0050,7.0,2798.95,1318.87,75,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-06-29,PROD_0001,0.0,0.0,0.0,30,Books - Surface,Books,52.6,80.87,SUP_001
2023-06-29,PROD_0002,2.0,375.82,141.56,52,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-06-29,PROD_0003,0.0,0.0,0.0,73,Books - Show,Books,107.43,184.77,SUP_009
2023-06-29,PROD_0004,5.0,986.3,396.19999999999993,94,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-06-29,PROD_0005,10.0,5183.5,1662.6000000000004,74,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-06-29,PROD_0006,2.0,1407.66,449.60000000000014,71,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-06-29,PROD_0007,5.0,538.9,251.95,96,Toys - Win,Toys,57.39,107.78,SUP_010
2023-06-29,PROD_0008,0.0,0.0,0.0,92,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-06-29,PROD_0009,2.0,1463.24,489.58000000000004,55,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-06-29,PROD_0010,0.0,0.0,0.0,78,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-06-29,PROD_0011,0.0,0.0,0.0,67,Books - Finally,Books,104.22,130.86,SUP_004
2023-06-29,PROD_0012,8.0,7427.92,3485.84,67,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-06-29,PROD_0013,4.0,999.24,414.4000000000001,38,Toys - Production,Toys,146.21,249.81,SUP_006
2023-06-29,PROD_0014,6.0,1570.5,422.1600000000001,76,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-06-29,PROD_0015,2.0,824.8,207.8599999999999,44,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-06-29,PROD_0016,5.0,1674.4499999999998,491.89999999999986,46,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-06-29,PROD_0017,0.0,0.0,0.0,31,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-06-29,PROD_0018,0.0,0.0,0.0,80,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-06-29,PROD_0019,4.0,327.64,157.92,32,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-06-29,PROD_0020,4.0,730.52,273.76,33,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-06-29,PROD_0021,0.0,0.0,0.0,92,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-06-29,PROD_0022,0.0,0.0,0.0,49,Books - Answer,Books,138.74,231.37,SUP_010
2023-06-29,PROD_0023,3.0,1123.08,560.9399999999999,55,Toys - Recently,Toys,187.38,374.36,SUP_003
